query;name;site;type;subtypes;category;phone;full_address;borough;street;city;postal_code;state;us_state;country;country_code;latitude;longitude;time_zone;plus_code;rating;reviews;reviews_link;reviews_tags;reviews_per_score;reviews_per_score_1;reviews_per_score_2;reviews_per_score_3;reviews_per_score_4;reviews_per_score_5;photos_count;photo;street_view;located_in;working_hours;working_hours_old_format;other_hours;popular_times;business_status;about;range;posts;logo;description;verified;owner_id;owner_title;owner_link;reservation_links;booking_appointment_link;menu_link;order_links;location_link;place_id;google_id;cid;reviews_id;located_google_id
barbershop, Ipiranga, São Paulo SP Brazil;Emerson Hair Master Barbearia;https://zova356.gendo.app/;Barber shop;Barber shop;Barbearia;+55 11 93460-2406;Estr. Água Santa, 39 C - Eldorado, São Paulo - SP, 04476-490;Eldorado;Estr. Água Santa, 39 C;São Paulo;04476-490;State of São Paulo;;Brazil;BR;-23,7065602;-46,6233938;America/Sao_Paulo;;4,8;89;https://search.google.com/local/reviews?placeid=ChIJMWvs4E9EzpQRaMndvs6P9MQ&q=barbershop,+Ipiranga,+S%C3%A3o+Paulo+SP+Brazil&authuser=0&hl=en&gl=BR;;"{""1"": 1, ""2"": 0, ""3"": 7, ""4"": 0, ""5"": 81}";1;0;7;0;81;19;https://lh5.googleusercontent.com/p/AF1QipMg2jDWH6dLzBGKozVwTFnZPN8kTDBXF__nM8Py=w800-h500-k-no;https://lh5.googleusercontent.com/p/AF1QipMg2jDWH6dLzBGKozVwTFnZPN8kTDBXF__nM8Py=w1600-h1000-k-no;;"{""Monday"": ""10AM-8:30PM"", ""Tuesday"": ""10AM-8:30PM"", ""Wednesday"": ""10AM-8:30PM"", ""Thursday"": ""10AM-8:30PM"", ""Friday"": ""10AM-8:30PM"", ""Saturday"": ""8:30AM-7PM"", ""Sunday"": ""Closed""}";Monday: 10AM-8:30PM | Tuesday: 10AM-8:30PM | Wednesday: 10AM-8:30PM | Thursday: 10AM-8:30PM | Friday: 10AM-8:30PM | Saturday: 8:30AM-7PM | Sunday: Closed;;;OPERATIONAL;"{""Amenities"": {""Toilets"": true}}";;;https://lh5.googleusercontent.com/-MUVc2NgYwiA/AAAAAAAAAAI/AAAAAAAAAAA/TmC_iA479wg/s44-p-k-no-ns-nd/photo.jpg;;TRUE;115444130593456148922;Emerson Hair Master Barbearia;https://www.google.com/maps/contrib/115444130593456148922;;https://zova356.gendo.app/;;;https://www.google.com/maps/place/Emerson+Hair+Master+Barbearia/@-23.7065602,-46.623393799999995,14z/data=!4m8!1m2!2m1!1sEmerson+Hair+Master+Barbearia!3m4!1s0x94ce444fe0ec6b31:0xc4f48fcebeddc968!8m2!3d-23.7065602!4d-46.623393799999995;ChIJMWvs4E9EzpQRaMndvs6P9MQ;0x94ce444fe0ec6b31:0xc4f48fcebeddc968;1,41921E+19;-4254617629830035096;
barbershop, Ipiranga, São Paulo SP Brazil;Office Hair;http://www.officehairsaopaulo.com/;Hairdresser;Hairdresser;Cabeleireiro unissex;+55 11 5073-0286;R. Santa Cruz, 2083 - Vila Mariana, São Paulo - SP, 04121-002;Vila Mariana;R. Santa Cruz, 2083;São Paulo;04121-002;State of São Paulo;;Brazil;BR;-23,6023519;-46,6187119;America/Sao_Paulo;;4,8;131;https://search.google.com/local/reviews?placeid=ChIJUeXyzr5bzpQRNko_azN-9YM&q=barbershop,+Ipiranga,+S%C3%A3o+Paulo+SP+Brazil&authuser=0&hl=en&gl=BR;;"{""1"": 1, ""2"": 1, ""3"": 1, ""4"": 19, ""5"": 109}";1;1;1;19;109;49;https://lh5.googleusercontent.com/p/AF1QipMudO6jagzR0Q2SLmjJJwKVVy84PylhaDX2X8oX=w800-h500-k-no;https://lh5.googleusercontent.com/p/AF1QipMudO6jagzR0Q2SLmjJJwKVVy84PylhaDX2X8oX=w1600-h1000-k-no;;"{""Monday"": ""Closed"", ""Tuesday"": ""11AM-7PM"", ""Wednesday"": ""11AM-7PM"", ""Thursday"": ""11AM-7PM"", ""Friday"": ""11AM-7PM"", ""Saturday"": ""9AM-6:30PM"", ""Sunday"": ""Closed""}";Monday: Closed | Tuesday: 11AM-7PM | Wednesday: 11AM-7PM | Thursday: 11AM-7PM | Friday: 11AM-7PM | Saturday: 9AM-6:30PM | Sunday: Closed;;;OPERATIONAL;"{""Health and safety"": {""Appointment required"": true, ""Mask required"": true, ""Temperature check required"": true, ""Staff wear masks"": true, ""Staff get temperature checks"": true, ""Staff required to disinfect surfaces between visits"": true}, ""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}, ""Amenities"": {""Toilets"": true}, ""Payments"": {""Debit cards"": true, ""Credit cards"": true}}";;;https://lh6.googleusercontent.com/-JRKSOU8mUKA/AAAAAAAAAAI/AAAAAAAAAAA/qV_iVPVlYNk/s44-p-k-no-ns-nd/photo.jpg;;TRUE;115819134138691861640;Office Hair;https://www.google.com/maps/contrib/115819134138691861640;;;;;https://www.google.com/maps/place/Office+Hair/@-23.6023519,-46.6187119,14z/data=!4m8!1m2!2m1!1sOffice+Hair!3m4!1s0x94ce5bbecef2e551:0x83f57e336b3f4a36!8m2!3d-23.6023519!4d-46.6187119;ChIJUeXyzr5bzpQRNko_azN-9YM;0x94ce5bbecef2e551:0x83f57e336b3f4a36;9,50864E+18;-8938099126139139530;
barbershop, Ipiranga, São Paulo SP Brazil;Barber Shop;;Barber shop;Barber shop;Barbearia;+55 11 99741-2244;R. Cel. Silvério Magalhães, 17 - Vila Água Funda, São Paulo - SP, 04154-000;Vila Água Funda;R. Cel. Silvério Magalhães, 17;São Paulo;04154-000;State of São Paulo;;Brazil;BR;-23,6259671;-46,6206856;America/Sao_Paulo;;4;1;https://search.google.com/local/reviews?placeid=ChIJeR5QEQ9bzpQRqvI7MnY0urA&q=barbershop,+Ipiranga,+S%C3%A3o+Paulo+SP+Brazil&authuser=0&hl=en&gl=BR;;"{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 1, ""5"": 0}";0;0;0;1;0;1;https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XuqDyh44EtfuUkNc3uu-Gw&cb_client=search.gws-prod.gps&w=800&h=500&yaw=96.1798&pitch=0&thumbfov=100;https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XuqDyh44EtfuUkNc3uu-Gw&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=96.1798&pitch=0&thumbfov=100;;"{""Monday"": ""9AM-8PM"", ""Tuesday"": ""9AM-8PM"", ""Wednesday"": ""9AM-8PM"", ""Thursday"": ""9AM-8PM"", ""Friday"": ""9AM-8PM"", ""Saturday"": ""9AM-8PM"", ""Sunday"": ""Closed""}";Monday: 9AM-8PM | Tuesday: 9AM-8PM | Wednesday: 9AM-8PM | Thursday: 9AM-8PM | Friday: 9AM-8PM | Saturday: 9AM-8PM | Sunday: Closed;;;OPERATIONAL;"{""Amenities"": {""Toilets"": true}}";;;;;FALSE;;Barber Shop;;;;;;https://www.google.com/maps/place/Barber+Shop/@-23.6259671,-46.620685599999995,14z/data=!4m8!1m2!2m1!1sBarber+Shop!3m4!1s0x94ce5b0f11501e79:0xb0ba3476323bf2aa!8m2!3d-23.6259671!4d-46.620685599999995;ChIJeR5QEQ9bzpQRqvI7MnY0urA;0x94ce5b0f11501e79:0xb0ba3476323bf2aa;1,27345E+19;-5712195495112478038;
barbershop, Ipiranga, São Paulo SP Brazil;Barbearia Davidson;;Barber shop;Barber shop;Barbearia;+55 11 99523-6783;R. Levon Apovian, 123 - Jardim Trussardi, São Paulo - SP, 05518-110;Jardim Trussardi;R. Levon Apovian, 123;São Paulo;05518-110;State of São Paulo;;Brazil;BR;-23,5861698;-46,7264406;America/Sao_Paulo;;4,5;23;https://search.google.com/local/reviews?placeid=ChIJrd_Xal5XzpQR_tk8ofqI5rU&q=barbershop,+Ipiranga,+S%C3%A3o+Paulo+SP+Brazil&authuser=0&hl=en&gl=BR;;"{""1"": 2, ""2"": 1, ""3"": 0, ""4"": 0, ""5"": 20}";2;1;0;0;20;18;https://lh5.googleusercontent.com/p/AF1QipOwnBQbS1Jxa6kAZxC4E5ALl-f07F1INMCWUhB3=w800-h500-k-no;https://lh5.googleusercontent.com/p/AF1QipOwnBQbS1Jxa6kAZxC4E5ALl-f07F1INMCWUhB3=w1600-h1000-k-no;;"{""Monday"": ""9AM-7PM"", ""Tuesday"": ""9AM-7PM"", ""Wednesday"": ""9AM-7PM"", ""Thursday"": ""9AM-7PM"", ""Friday"": ""9AM-7PM"", ""Saturday"": ""9AM-5PM"", ""Sunday"": ""Closed""}";Monday: 9AM-7PM | Tuesday: 9AM-7PM | Wednesday: 9AM-7PM | Thursday: 9AM-7PM | Friday: 9AM-7PM | Saturday: 9AM-5PM | Sunday: Closed;;;OPERATIONAL;"{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible toilet"": true}, ""Amenities"": {""Gender-neutral toilets"": true, ""Toilets"": true}, ""Crowd"": {""LGBTQ+ friendly"": true}}";;;https://lh4.googleusercontent.com/-6UpSYvDSIwI/AAAAAAAAAAI/AAAAAAAAAAA/YzfJ76sePx8/s44-p-k-no-ns-nd/photo.jpg;;TRUE;114145859834502995139;Barbearia Davidson;https://www.google.com/maps/contrib/114145859834502995139;;;;;https://www.google.com/maps/place/Barbearia+Davidson/@-23.5861698,-46.7264406,14z/data=!4m8!1m2!2m1!1sBarbearia+Davidson!3m4!1s0x94ce575e6ad7dfad:0xb5e688faa13cd9fe!8m2!3d-23.5861698!4d-46.7264406;ChIJrd_Xal5XzpQR_tk8ofqI5rU;0x94ce575e6ad7dfad:0xb5e688faa13cd9fe;1,31073E+19;-5339429698172823042;
barbershop, Ipiranga, São Paulo SP Brazil;SOHO Hair Vila Mariana Salão de Beleza;http://www.sohohair.com.br/;Barber shop;Barber shop, Beauty salon, Hair salon, Nail salon;Salão de Beleza;+55 11 5572-7083;R. Domingos de Morais, 1425 - Vila Mariana, São Paulo - SP, 04010-000;Vila Mariana;R. Domingos de Morais, 1425;São Paulo;04010-000;State of São Paulo;;Brazil;BR;-23,5887091;-46,6351126;America/Sao_Paulo;;4,6;373;https://search.google.com/local/reviews?placeid=ChIJCe72SypazpQRNvnRCeZg1zo&q=barbershop,+Ipiranga,+S%C3%A3o+Paulo+SP+Brazil&authuser=0&hl=en&gl=BR;;"{""1"": 11, ""2"": 5, ""3"": 16, ""4"": 59, ""5"": 282}";11;5;16;59;282;51;https://lh5.googleusercontent.com/p/AF1QipMjwQkJ3Q8ODh3DsoL4tKWNaNW26AeVpfGvGeRp=w800-h500-k-no;https://lh5.googleusercontent.com/p/AF1QipMjwQkJ3Q8ODh3DsoL4tKWNaNW26AeVpfGvGeRp=w1600-h1000-k-no;;"{""Monday"": ""9AM-6PM"", ""Tuesday"": ""9AM-6PM"", ""Wednesday"": ""9AM-6PM"", ""Thursday"": ""9AM-6PM"", ""Friday"": ""9AM-6PM"", ""Saturday"": ""8:30AM-6:30PM"", ""Sunday"": ""Closed""}";Monday: 9AM-6PM | Tuesday: 9AM-6PM | Wednesday: 9AM-6PM | Thursday: 9AM-6PM | Friday: 9AM-6PM | Saturday: 8:30AM-6:30PM | Sunday: Closed;;;OPERATIONAL;"{""From the business"": {""Identifies as women-owned"": true}, ""Health and safety"": {""Appointment required"": true, ""Mask required"": true, ""Temperature check required"": true, ""Staff wear masks"": true, ""Staff get temperature checks"": true, ""Staff required to disinfect surfaces between visits"": true}, ""Accessibility"": {""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible seating"": true, ""Wheelchair-accessible toilet"": true, ""Wheelchair-accessible car park"": false}, ""Amenities"": {""Toilets"": true, ""Wi-Fi"": true}, ""Crowd"": {""LGBTQ+ friendly"": true}, ""Payments"": {""Debit cards"": true, ""NFC mobile payments"": true}}";;;https://lh6.googleusercontent.com/-DRlc5KUQOKU/AAAAAAAAAAI/AAAAAAAAAAA/cb-9R81IH3Y/s44-p-k-no-ns-nd/photo.jpg;;TRUE;115769471380727791546;SOHO Hair Vila Mariana Salão de Beleza;https://www.google.com/maps/contrib/115769471380727791546;;https://avec.app/sohovilamariana;;;https://www.google.com/maps/place/SOHO+Hair+Vila+Mariana+Sal%C3%A3o+de+Beleza/@-23.5887091,-46.6351126,14z/data=!4m8!1m2!2m1!1sSOHO+Hair+Vila+Mariana+Sal%C3%A3o+de+Beleza!3m4!1s0x94ce5a2a4bf6ee09:0x3ad760e609d1f936!8m2!3d-23.5887091!4d-46.6351126;ChIJCe72SypazpQRNvnRCeZg1zo;0x94ce5a2a4bf6ee09:0x3ad760e609d1f936;4,23996E+18;4239964115316111670;
barbershop, Ipiranga, São Paulo SP Brazil;Juliana hair e estética;https://juliana-hair-e-estetica.negocio.site/?utm_source=gmb&utm_medium=referral;Hairdresser;Hairdresser;Cabeleireiro unissex;+55 11 93227-5982;R. Paulo Bregaro, 34 - Ipiranga, São Paulo - SP, 04261-000;Ipiranga;R. Paulo Bregaro, 34;São Paulo;04261-000;State of São Paulo;;Brazil;BR;-23,5821681;-46,6139634;America/Sao_Paulo;;5;1;https://search.google.com/local/reviews?placeid=ChIJ2dkmN2tbzpQRNPWtMhe5m3E&q=barbershop,+Ipiranga,+S%C3%A3o+Paulo+SP+Brazil&authuser=0&hl=en&gl=BR;;"{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 1}";0;0;0;0;1;3;https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5VWVE0Uf7T_CC1t6i_8j5A&cb_client=search.gws-prod.gps&w=800&h=500&yaw=205.19267&pitch=0&thumbfov=100;https://lh5.googleusercontent.com/p/AF1QipMOJLUV_r8Gle1hafDw_w1lc1PtDsf_7yzRrbzd=w1600-h1000-k-no;;"{""Monday"": ""Closed"", ""Tuesday"": ""9AM-6PM"", ""Wednesday"": ""9AM-6PM"", ""Thursday"": ""9AM-6PM"", ""Friday"": ""9AM-6PM"", ""Saturday"": ""9AM-6PM"", ""Sunday"": ""Closed""}";Monday: Closed | Tuesday: 9AM-6PM | Wednesday: 9AM-6PM | Thursday: 9AM-6PM | Friday: 9AM-6PM | Saturday: 9AM-6PM | Sunday: Closed;;;OPERATIONAL;"{""Amenities"": {""Toilets"": true}}";;;https://lh3.googleusercontent.com/-AgTb21heSiQ/AAAAAAAAAAI/AAAAAAAAAAA/btX4vREdQJ0/s44-p-k-no-ns-nd/photo.jpg;;TRUE;111202241546196299490;Juliana hair e estética;https://www.google.com/maps/contrib/111202241546196299490;;;;;https://www.google.com/maps/place/Juliana+hair+e+est%C3%A9tica/@-23.5821681,-46.613963399999996,14z/data=!4m8!1m2!2m1!1sJuliana+hair+e+est%C3%A9tica!3m4!1s0x94ce5b6b3726d9d9:0x719bb91732adf534!8m2!3d-23.5821681!4d-46.613963399999996;ChIJ2dkmN2tbzpQRNPWtMhe5m3E;0x94ce5b6b3726d9d9:0x719bb91732adf534;8,18634E+18;8186340256961656116;
barbershop, Ipiranga, São Paulo SP Brazil;SM Beauty Salon;https://instagram.com/smbeautysalon_?igshid=YmMyMTA2M2Y=;Beauty salon;Beauty salon;Salão de Beleza;+55 11 98946-3613;R. Leais Paulistanos, 664 - Ipiranga, São Paulo - SP, 04202-010;Ipiranga;R. Leais Paulistanos, 664;São Paulo;04202-010;State of São Paulo;;Brazil;BR;-23,578304;-46,6028289;America/Sao_Paulo;;5;6;https://search.google.com/local/reviews?placeid=ChIJk6HCkG9bzpQR947w7aLGmr0&q=barbershop,+Ipiranga,+S%C3%A3o+Paulo+SP+Brazil&authuser=0&hl=en&gl=BR;;"{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 6}";0;0;0;0;6;34;https://lh5.googleusercontent.com/p/AF1QipOeRLvVxvofowsOGkVJYUynjJT6iV-VCKLydIxa=w800-h500-k-no;https://lh5.googleusercontent.com/p/AF1QipOeRLvVxvofowsOGkVJYUynjJT6iV-VCKLydIxa=w1600-h1000-k-no;;"{""Monday"": ""Closed"", ""Tuesday"": ""10AM-6:30PM"", ""Wednesday"": ""10AM-6:30PM"", ""Thursday"": ""10AM-6:30PM"", ""Friday"": ""10AM-6:30PM"", ""Saturday"": ""10AM-6:30PM"", ""Sunday"": ""Closed""}";Monday: Closed | Tuesday: 10AM-6:30PM | Wednesday: 10AM-6:30PM | Thursday: 10AM-6:30PM | Friday: 10AM-6:30PM | Saturday: 10AM-6:30PM | Sunday: Closed;;;OPERATIONAL;"{""Health and safety"": {""Appointment required"": true, ""Staff wear masks"": true, ""Staff required to disinfect surfaces between visits"": true}, ""Amenities"": {""Toilets"": true}}";;;https://lh5.googleusercontent.com/-KNRJ2tvj5nU/AAAAAAAAAAI/AAAAAAAAAAA/pl4i7EMwNYw/s44-p-k-no-ns-nd/photo.jpg;;TRUE;112089044501847081287;SM Beauty Salon;https://www.google.com/maps/contrib/112089044501847081287;;;;;https://www.google.com/maps/place/SM+Beauty+Salon/@-23.578304,-46.6028289,14z/data=!4m8!1m2!2m1!1sSM+Beauty+Salon!3m4!1s0x94ce5b6f90c2a193:0xbd9ac6a2edf08ef7!8m2!3d-23.578304!4d-46.6028289;ChIJk6HCkG9bzpQR947w7aLGmr0;0x94ce5b6f90c2a193:0xbd9ac6a2edf08ef7;1,36625E+19;-4784293251048763657;
barbershop, Ipiranga, São Paulo SP Brazil;Barbershop Johnny;;Barber shop;Barber shop;Barbearia;;R. da Mooca, 1866 - Mooca, São Paulo - SP, 03104-000;Mooca District;R. da Mooca, 1866;São Paulo;03104-000;State of São Paulo;;Brazil;BR;-23,5549107;-46,6070616;America/Sao_Paulo;;;;;;;;;;;;1;https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JiyYfWTHBssE566TrPJn9A&cb_client=search.gws-prod.gps&w=800&h=500&yaw=202.18315&pitch=0&thumbfov=100;https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JiyYfWTHBssE566TrPJn9A&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=202.18315&pitch=0&thumbfov=100;;;;;;OPERATIONAL;"{""Amenities"": {""Toilets"": true}}";;;;;FALSE;;Barbershop Johnny;;;;;;https://www.google.com/maps/place/Barbershop+Johnny/@-23.5549107,-46.607061599999994,14z/data=!4m8!1m2!2m1!1sBarbershop+Johnny!3m4!1s0x94ce59392503b801:0xa0dc98b23b23e8ee!8m2!3d-23.5549107!4d-46.607061599999994;ChIJAbgDJTlZzpQR7ugjO7KY3KA;0x94ce59392503b801:0xa0dc98b23b23e8ee;1,15913E+19;;
barbershop, Ipiranga, São Paulo SP Brazil;Barba & Cabelo;;Barber shop;Barber shop;Barbearia;;R. Amarante, 45 - Cambuci, São Paulo - SP, 01543-040;Cambuci;R. Amarante, 45;São Paulo;01543-040;State of São Paulo;;Brazil;BR;-23,5731939;-46,6225454;America/Sao_Paulo;;4,6;9;https://search.google.com/local/reviews?placeid=ChIJuzol7eBZzpQRJ0ozEEdg2Do&q=barbershop,+Ipiranga,+S%C3%A3o+Paulo+SP+Brazil&authuser=0&hl=en&gl=BR;;"{""1"": 0, ""2"": 0, ""3"": 1, ""4"": 2, ""5"": 6}";0;0;1;2;6;1;https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FHntUer4FvKccq0PqCI5dA&cb_client=search.gws-prod.gps&w=800&h=500&yaw=87.66115&pitch=0&thumbfov=100;https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FHntUer4FvKccq0PqCI5dA&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=87.66115&pitch=0&thumbfov=100;;;;;;OPERATIONAL;"{""Accessibility"": {""Wheelchair-accessible car park"": false, ""Wheelchair-accessible entrance"": false}, ""Amenities"": {""Toilets"": true}}";;;;;FALSE;;Barba & Cabelo;;;;;;https://www.google.com/maps/place/Barba+%26+Cabelo/@-23.5731939,-46.6225454,14z/data=!4m8!1m2!2m1!1sBarba+%26+Cabelo!3m4!1s0x94ce59e0ed253abb:0x3ad8604710334a27!8m2!3d-23.5731939!4d-46.6225454;ChIJuzol7eBZzpQRJ0ozEEdg2Do;0x94ce59e0ed253abb:0x3ad8604710334a27;4,24024E+18;4240244907500063271;
barbershop, Ipiranga, São Paulo SP Brazil;Barbearia Peeu Hair;;Barber shop;Barber shop;Barbearia;+55 11 98678-3615;R. José das Neves Santos, 127 - Vila Liviero, São Paulo - SP, 04186-025;Vila Liviero;R. José das Neves Santos, 127;São Paulo;04186-025;State of São Paulo;;Brazil;BR;-23,6529727;-46,6000269;America/Sao_Paulo;;5;1;https://search.google.com/local/reviews?placeid=ChIJ1zUtPFlFzpQRMrm9IU1uDko&q=barbershop,+Ipiranga,+S%C3%A3o+Paulo+SP+Brazil&authuser=0&hl=en&gl=BR;;"{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 1}";0;0;0;0;1;19;https://lh5.googleusercontent.com/p/AF1QipPdXR0vU2SKdLin3IH0Cbe4unUpS9kve3NE5W17=w800-h500-k-no;https://lh5.googleusercontent.com/p/AF1QipPdXR0vU2SKdLin3IH0Cbe4unUpS9kve3NE5W17=w1600-h1000-k-no;;"{""Monday"": ""Closed"", ""Tuesday"": ""9AM-10PM"", ""Wednesday"": ""9AM-10PM"", ""Thursday"": ""9AM-10PM"", ""Friday"": ""9AM-10PM"", ""Saturday"": ""9AM-10PM"", ""Sunday"": ""Closed""}";Monday: Closed | Tuesday: 9AM-10PM | Wednesday: 9AM-10PM | Thursday: 9AM-10PM | Friday: 9AM-10PM | Saturday: 9AM-10PM | Sunday: Closed;;;OPERATIONAL;"{""Amenities"": {""Toilets"": true}}";;;https://lh3.googleusercontent.com/-6wAPc8sdgx0/AAAAAAAAAAI/AAAAAAAAAAA/fkzwlpks95U/s44-p-k-no-ns-nd/photo.jpg;;TRUE;111051889494694003598;Barbearia Peeu Hair;https://www.google.com/maps/contrib/111051889494694003598;;;;;https://www.google.com/maps/place/Barbearia+Peeu+Hair/@-23.6529727,-46.600026899999996,14z/data=!4m8!1m2!2m1!1sBarbearia+Peeu+Hair!3m4!1s0x94ce45593c2d35d7:0x4a0e6e4d21bdb932!8m2!3d-23.6529727!4d-46.600026899999996;ChIJ1zUtPFlFzpQRMrm9IU1uDko;0x94ce45593c2d35d7:0x4a0e6e4d21bdb932;5,33632E+18;5336323886038235442;
barbershop, Ipiranga, São Paulo SP Brazil;Barbearia;;Barber shop;Barber shop;Barbearia;;Rua Sebastiano Mazzoni, 139 - Vila Moraes, São Paulo - SP, 04171-000;Vila Moraes;Rua Sebastiano Mazzoni, 139;São Paulo;04171-000;State of São Paulo;;Brazil;BR;-23,6379741;-46,6119985;America/Sao_Paulo;;;;;;;;;;;;1;https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=M0lpR6eaOhYSMWegHoaK6Q&cb_client=search.gws-prod.gps&w=800&h=500&yaw=240.8408&pitch=0&thumbfov=100;https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=M0lpR6eaOhYSMWegHoaK6Q&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=240.8408&pitch=0&thumbfov=100;;;;;;OPERATIONAL;"{""Amenities"": {""Toilets"": true}}";;;;;FALSE;;Barbearia;;;;;;https://www.google.com/maps/place/Barbearia/@-23.637974099999997,-46.6119985,14z/data=!4m8!1m2!2m1!1sBarbearia!3m4!1s0x94ce5bcc2afc7ea9:0x549a1cc017a40249!8m2!3d-23.637974099999997!4d-46.6119985;ChIJqX78KsxbzpQRSQKkF8AcmlQ;0x94ce5bcc2afc7ea9:0x549a1cc017a40249;6,09622E+18;;
barbershop, Ipiranga, São Paulo SP Brazil;Espaço Jana Ferraz;https://espaco-jana-ferraz.negocio.site/;Beauty salon;Beauty salon;Salão de Beleza;+55 11 97447-9000;Edifício Copan - Av. Ipiranga, 200 - Loja 14 - República, São Paulo - SP, 01046-010;República;Edifício Copan - Av. Ipiranga, 200 - Loja 14;São Paulo;01046-010;State of São Paulo;;Brazil;BR;-23,5466147;-46,6448513;America/Sao_Paulo;;4,9;25;https://search.google.com/local/reviews?placeid=ChIJP9SAg05YzpQRUXbzTNrjRaQ&q=barbershop,+Ipiranga,+S%C3%A3o+Paulo+SP+Brazil&authuser=0&hl=en&gl=BR;;"{""1"": 0, ""2"": 0, ""3"": 1, ""4"": 0, ""5"": 24}";0;0;1;0;24;45;https://lh5.googleusercontent.com/p/AF1QipNI5taVEmINl6pLIVQ-b2sQUmEGh9R0_9J17Qkd=w800-h500-k-no;https://lh5.googleusercontent.com/p/AF1QipNI5taVEmINl6pLIVQ-b2sQUmEGh9R0_9J17Qkd=w1600-h1000-k-no;;"{""Monday"": ""10AM-7PM"", ""Tuesday"": ""10AM-7PM"", ""Wednesday"": ""10AM-7PM"", ""Thursday"": ""10AM-7PM"", ""Friday"": ""10AM-7PM"", ""Saturday"": ""10AM-5PM"", ""Sunday"": ""Closed""}";Monday: 10AM-7PM | Tuesday: 10AM-7PM | Wednesday: 10AM-7PM | Thursday: 10AM-7PM | Friday: 10AM-7PM | Saturday: 10AM-5PM | Sunday: Closed;;;OPERATIONAL;"{""From the business"": {""Identifies as women-owned"": true}, ""Accessibility"": {""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible toilet"": false}, ""Amenities"": {""Toilets"": true, ""Wi-Fi"": true}, ""Crowd"": {""LGBTQ+ friendly"": true}, ""Payments"": {""Debit cards"": true, ""Credit cards"": true}}";;;https://lh4.googleusercontent.com/-3TrT9EcyeLE/AAAAAAAAAAI/AAAAAAAAAAA/W_JuCkkM6B8/s44-p-k-no-ns-nd/photo.jpg;;TRUE;106944556871611824561;Espaço Jana Ferraz;https://www.google.com/maps/contrib/106944556871611824561;;;;;https://www.google.com/maps/place/Espa%C3%A7o+Jana+Ferraz/@-23.5466147,-46.6448513,14z/data=!4m8!1m2!2m1!1sEspa%C3%A7o+Jana+Ferraz!3m4!1s0x94ce584e8380d43f:0xa445e3da4cf37651!8m2!3d-23.5466147!4d-46.6448513;ChIJP9SAg05YzpQRUXbzTNrjRaQ;0x94ce584e8380d43f:0xa445e3da4cf37651;1,18371E+19;-6609626351362935215;
